textID,text,selected_text,sentiment,cleaned_selected_text
1752383668,"Happy Mothers Day to all the Moms  It`s a tough job, but totally worth it!",happy,positive,happy
1752385054,Didn`t meet Rosie O Donnell but it was still a fun night,fun,positive,fun
1752414358, .. thanks dear.. wish you the best too, thanks,positive, thanks
1752415055,And ... Happy Mother`s Day to all Moms   You sure are the ? heart of mankind.,happy,positive,happy
1752416233, I love my mom tooo,i love,positive,i love
1752442933, lol that was a great movie, great,positive, great
1752443433, hah i`ma knock on wood but my PC has never crashed yet..nor my laptop  but then i`m careful with stuff so maybe that`s y,m careful,positive,m careful
1752443445, well thank your phone for me., thank,positive, thank
1752443578, Thanks. Appreciate it.,thanks. appreciate it.,positive,thanks. appreciate it.
1752443805,Home from Chelsea`s  Jam sessions = <3 = Chelsea + Abby = I luh you., i luh you.,positive, i luh you.
1752444000,Happy Mother`s Day mom,happy,positive,happy
1752445477,Just finished watching Star Trek in IMAX. . . Could`ve watched it all night. . . Live long and prosper,live long and prosper,positive,live long and prosper
1752445876,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah,funny!,positive,funny!
1752446121," haha LOL  no one is effing cool as you, you got the Wu-Tang and P.E. t-shirts! You are gorgeous + represent at the same time",e gorgeous,positive,e gorgeous
1752472737,things are looking better and better! i think i might be quite happy,happy,positive,happy
1752473210, awesome,awesome,positive,awesome
1752473357,_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,laugh,positive,laugh
1752473862,just had a great dinner with my wonderful girlfriend.,great,positive,great
1752474736,can`t wait to watch the next season of heroes,can`t wait to watch the next season of heroes,positive,can`t wait to watch the next season of heroes
1752475206,I want cookies for breakfast! Luckily I`m an adult and can do that!,luckily,positive,luckily
1752476439,Enjoyed Star Trek... More please,enjoyed,positive,enjoyed
1752503073, yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha, fun,positive, fun
1752503367, Wasn`**** totally awesome?  Seeing the rebooted crew was so nice!,o nice!,positive,o nice!
1752504438,"09/09 +full moon+ my lovely friends and family= my b-day wish came true;)<3 In addition,gray matters is one of the cutest movies ever!!",cutest movies ever!!,positive,cutest movies ever!!
1752504534, I`m glad you`re little Prissy is doing well. It`s obvious how much you love her w/the treatment she`s getting, glad,positive, glad
1752505427," Ur so cute..I`m a fan of Dream A Little Dream, This Kiss and appearances like in Dawson`s Creek  Make more flicks!",ur so cute.,positive,ur so cute.
1752505575,http://twitpic.com/4wi9p - playing with ethan. i love you baby,i love,positive,i love
1752532469,"48 Laws of Power by Robert Greene. It`s a little bit much for me, but is anyone interested in a copy? DM me if you are",interested,positive,interested
1752533082,to overcome whatever darts the enemy may try and stop you with. We`ve gotta stay focused tweetz!  God bless you., god bless,positive, god bless
1752536132,"we finally hit 1,000 friends! thanks!",thanks!,positive,thanks!
1752562320,Happy mothers day mom!!!  i love you.,happy,positive,happy
1752562793,Enjoying the cool breeze at the beach. It helps me relax and unwind.,enjoying,positive,enjoying
1752563007,i want to sleep XD !!!! but i have a song in my head that make me crazy and dont know if i write the song or not hahhaha,crazy,positive,crazy
1752563418, aww!  happy mother`s day to you too girlie! kingston is lucky to have such a great mommy!,  happy,positive,  happy
1752564040," Hugs 4 kathy. Though my mom`s in heaven, I know she`s smiling at my accomplishments & all the people who keep me positive.", smiling at my accomplishments & all the people who keep me positive.,positive, smiling at my accomplishments & all the people who keep me positive.
1752590262,: Awesome. Tell me if its good. I might watch it,awesome.,positive,awesome.
1752590487,yay mothers day  i love mi madre, i love,positive, i love
1752590678,": I`ll keep y`all in my prayers but welcome back to TX  Hope you have a good,safe flight"," hope you have a good,safe flight",positive," hope you have a good,safe flight"
1752592206,living it up at empire hotel...free bottle service. it ROCKS having connections,rocks,positive,rocks
1752618033,"I also have a certain CD from camp that a certain somebody gave me...  Yeah, there`s this guy in the video that`s really frickin hot!", frickin hot!,positive, frickin hot!
1752620319,"Happy Mother`s Day to everyone`s mothers, mothers-to-be, grandmothers, great grandmothers...All the WOMEN! I salute you all",happy,positive,happy
1752644835,Goodnight tweeps.,goodnight,positive,goodnight
1752645825, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!, love,positive, love
1752646673,Why did i drive and how did i make it? Ahh margaritas are the BEST!!,best!!,positive,best!!
1752647005," Here`s some healing/sleep energy, sweetie!"," healing/sleep energy, sweetie!",positive," healing/sleep energy, sweetie!"
1752673921,_queen like it,like it,positive,like it
1752674005,Just got the Nashville IHOP staff to hit the Dougie with me and Mayne. What a **** night,what a **** night,positive,what a **** night
1752697656,Now have windows 7 up and running....very very happy  it`s got sum wicked new features http://bit.ly/jyWnz,happy,positive,happy
1752697743, thanks for following,thanks,positive,thanks
1752697778,Happy mothers day mumm  xoxo,happy,positive,happy
1752698183,"Won a diamond for my compï¿½tition  , yaayy tomorow its the DIAMOND DANCE OFF !! Were the best  .. Still in montrï¿½al !!", best,positive, best
1752700418, thanks JK!!!  Love ya to death,thanks jk!!! love ya to death,positive,thanks jk!!! love ya to death
1752700779, ahaha thats okay and thanks, thanks,positive, thanks
1752722905, shes must be a truly amazing woman for having a phenomenal son.., amazing,positive, amazing
1752724514, Thats great,thats great,positive,thats great
1752726174, HAPPY MOTHERS DAY VICKY!!!! AND TO ALL THE OTHER MOTHERS WHO READ THIS!!!,happy,positive,happy
1752747092,Filming at a carnival for my music video... It reminds me of the Cherry Festival that I used to go to back home... Ahhh memories...,ahhh memories...,positive,ahhh memories...
1752748782,On page 214 of 320 of Betrayed by P.C. Cast. really starting to enjoy this series,enjoy,positive,enjoy
1752748847,all mom`s in the world congratulations,congratulations,positive,congratulations
1752748848," wowie wooie someone updated their twitter without me having to remind you. I`m not even mad,I`m impressed.  how was the lasagna ?", impressed.,positive, impressed.
1752749801,_sutra what is your next youtube video gonna be about? I love your videos!,i love,positive,i love
1752773325,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks,thanks,positive,thanks
1752773954,Love the family feud episode with the kardashians tonight,love,positive,love
1752774150, why would they take a photo with stuffed animals?! that`s pretty funny, that`s pretty funny,positive, that`s pretty funny
1752797290, Your sweetie is very lucky too!  #liberty, lucky,positive, lucky
1752797423,I love my life  Ni night twitter!<3,love,positive,love
1752799248, congrats! Photo of dre?,congrats!,positive,congrats!
1752799825, Whooo Baby! Good luck, good luck,positive, good luck
1752821631,says my new layout is so cute x) see the cuties ? hahahah  http://plurk.com/p/suqp6,cute,positive,cute
1752822328," oh okay cool, i love the fast and the furious can`t wait to see the new one", i love,positive, i love
1752822798,"watching men n blk 2, wishin all the mums happy mother`s day",happy,positive,happy
1752824294,"Done at Disneyland, kid`s knocked out, stopped by the hotel bar and grabbed a grey goose & tonic on the way up...peace",peace,positive,peace
1752824610,"Emergency Radio for iPhone is awesome, listening to Johnson County Sheriffs live scanner stream","awesome,",positive,"awesome,"
1752844816,Happy Mother`s Day.,happy,positive,happy
1752846046, I`ll most definitely write about it! I look forward to your article on RE5 (if you do write about it) It should be fun., fun.,positive, fun.
1752846468,I love my Maitu. N she loves me. Happy mothers day mama!,i love my maitu. n she loves me. happy mothers day mama!,positive,i love my maitu. n she loves me. happy mothers day mama!
1752847849,@_Freya Good Night,good night,positive,good night
1752847927," The Star Trek in IMAX wasn`t in 3D, but it was huge on the screen.  Still worth watching.",  still worth watching.,positive,  still worth watching.
1752848282, Thank you so much phaoloo !!!!,thank,positive,thank
1752849321, haha i agree ! i am her test dummy. i just go in and say 'do whatever you want' and i always love it.  she is magic!, i always love,positive, i always love
1752869940,we`ll be visiting my grandparents later. BTW i just heard katy perry`s HOOK UP whew so cool i love it more than k.clarkson`s version,whew so cool i love,positive,whew so cool i love
1752870619,"AHHH - Whatchu talkinï¿½ baby?  HAHAHA I canï¿½t believe youu:O heh, actually I can. Life is worth taking risks... http://tumblr.com/xs81qy54s", life is worth,positive, life is worth
1752872398, LOL. Wow. That`s good.  Haha I still can`t believe it`s mother`s day., good.,positive, good.
1752895523,"_rosaen i LOVE your new bracelets!! im a very proud sista...you rock, girly",i love,positive,i love
1752896711, Thank you Kirst - your posts on running inspired me,thank you,positive,thank you
1752896928, all ur pic it`s so nice  look so cute..oh!!, nice,positive, nice
1752898011, will u say shoutout to NIKKI!!! please   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS), please,positive, please
1752918514,watching my favorite tv shows on HULU.com for free,favorite,positive,favorite
1752918695, Very very very very cool.  http://www.inbflat.net/ More details? How it was made? Please tell,very very very very cool.,positive,very very very very cool.
1752940783,I love Google`s Mothers day theme  http://tr.im/jtl8,love,positive,love
1752941025, Catt i TOTALLY love your default picture! You seem like such a fun mom!, love,positive, love
1752941326," I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",i love,positive,i love
